PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
522,0,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,NaN,S
470,0,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,NaN,C
528,0,1,"Farthing, Mr. John",male,50.0,0,0,370369,7.75,NaN,Q
77,0,3,"Staneff, Mr. Ivan",male,30.0,0,0,349208,7.8958,NaN,S
486,1,1,"Hoyt, Mr. William Fisher",male,45,1,0,19943,90.0,C93,S
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,NaN,Q
282,0,3,"Olsson, Mr. Nils Johan Goransson",male,28.0,0,0,347464,7.8542,NaN,S
361,0,3,"Skoog, Mr. Wilhelm",male,40.0,1,4,347088,27.9,?,S
175,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,NaN,S
272,1,3,"Tornquist, Mr. William Henry",male,25.0,0,0,LINE,0.0,NaN,S
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,26360,26.0,null,S
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,NaN,S
91,0,3,"Johansson, Mr. Gustaf Joel",male,33.0,0,0,7540,8.6542,?,S
526,0,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,,Q
392,0,3,"Jansson, Mr. Carl Olof",male,21.0,0,0,STON/O 2. 3101286,7.925,NaN,S
9,1,3,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",female,27.0,0,2,347742,11.1333,NaN,S
536,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S
629,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,NaN,S
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,NaN,S
11,1,3,"Sandstrom, Miss. Marguerite Rut",female,4.0,1,1,PP 9549,16.7,G6,S
456,0,3,"Jalsevac, Mr. Ivan",male,29.0,0,0,349240,7.8958,NaN,C
289,1,2,"Hosono, Mr. Masabumi",Male,42.0,0,0,237798,13.0,NaN,S
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,NaN,S
381,0,3,"Eitemiller, Mr. George Floyd",male,23.0,0,0,A/5 21172,7.25,NaN,S
324,0,2,"Caldwell, Mr. Albert Francis",male,21.0,1,1,248738,29.0,NaN,S
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S
345,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,NaN,S
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,21.0,0,0,330909,7.6292,,Q
506,1,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26360,26.0,NaN,S
339,0,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S
116,0,3,"Pekoniemi, Mr. Edvard",male,21.0,0,0,STON/O 2. 3101294,7.925,NaN,S
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,NaN,S
